lot_frontage,overall_qual,mas_vnr_area,bsmt_qual,bsmt_exposure,bsmtfin_sf_1,heating_qc,gr_liv_area,full_bath,fireplace_qu,garage_area,wood_deck_sf,open_porch_sf,age_built,age_remod,total_sf,open_lot,common_lot,closed_lot,near_park,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,roof_matl_WdShngl,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_Plywood,exterior_1st_VinylSd,exterior_1st_Wd Sdng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_Slab,heating_OthW,garage_type_Attchd,garage_type_BuiltIn,garage_type_Detchd,garage_type_NA,sale_type_New
70.0,5,178.0,3,4,496.0,5,1632,1,3,898.0,0,173,40,40,2416.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
60.0,5,0.0,3,1,553.0,4,864,1,1,360.0,0,0,44,44,1728.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
67.0,9,268.0,5,3,1330.0,5,2713,2,4,858.0,126,66,0,0,4165.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
43.0,7,0.0,3,1,424.0,5,1479,1,4,312.0,530,0,80,9,2103.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,7,24.0,4,1,1087.0,5,1576,2,3,668.0,143,20,4,4,2969.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
93.0,7,125.0,4,1,0.0,5,1479,2,0,577.0,120,25,9,8,2947.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
55.0,5,0.0,3,1,317.0,3,1060,1,4,308.0,0,65,82,13,1816.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,4,0.0,0,0,0.0,3,943,1,0,308.0,0,0,49,13,943.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
69.05520046484602,7,178.0,4,1,1002.0,4,2183,2,0,786.0,0,0,18,18,3387.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,7,246.0,4,1,750.0,5,1949,2,3,574.0,156,90,17,16,2999.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
85.0,10,242.0,5,4,0.0,5,1824,2,4,932.0,160,36,1,0,3648.0,False,True,False,True,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
57.0,6,0.0,3,1,522.0,2,1930,2,0,316.0,0,0,82,59,2650.0,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
36.0,10,0.0,4,2,128.0,5,2393,2,3,846.0,0,90,10,9,3363.0,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
62.0,5,0.0,2,1,0.0,5,2014,2,0,624.0,0,72,106,1,2730.0,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84.0,4,0.0,3,1,0.0,3,1242,1,0,336.0,0,0,61,57,1726.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
74.0,7,94.0,4,3,758.0,5,2000,2,3,650.0,190,48,13,12,2996.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50.0,6,0.0,3,1,0.0,5,1412,1,4,280.0,45,0,70,59,2192.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
65.0,5,0.0,3,1,755.0,5,990,1,0,440.0,66,0,15,15,1980.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
58.0,5,0.0,2,1,557.0,5,1342,1,0,256.0,0,0,56,56,2684.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
120.0,9,568.0,5,4,1505.0,5,1868,2,4,1085.0,354,56,1,1,3736.0,False,True,False,False,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
60.0,4,0.0,2,1,0.0,4,1363,1,0,528.0,0,0,100,60,1985.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
80.0,6,183.0,3,1,620.0,4,1632,2,4,338.0,289,0,51,21,2872.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
97.0,10,420.0,5,4,1338.0,5,2296,2,4,842.0,382,274,1,1,4018.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65.0,5,74.0,3,1,0.0,3,1678,2,0,0.0,0,0,50,50,3356.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
69.05520046484602,8,136.0,5,1,1005.0,5,1296,2,0,471.0,192,25,8,7,2563.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
85.0,6,302.0,3,1,838.0,3,1587,2,4,525.0,0,44,36,36,3174.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
45.0,5,0.0,3,1,626.0,5,1298,1,4,256.0,84,0,68,59,2018.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
70.0,5,336.0,3,1,1332.0,3,1728,2,0,504.0,0,0,43,43,3456.0,False,True,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
50.0,5,0.0,3,1,308.0,4,928,1,0,288.0,0,0,51,51,1856.0,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
78.0,7,0.0,4,4,0.0,5,1795,2,0,578.0,164,111,2,1,2674.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
75.0,6,135.0,3,1,570.0,4,1080,1,0,288.0,0,0,50,50,2160.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
80.0,7,0.0,4,3,0.0,5,1779,2,0,546.0,198,36,11,11,2645.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59.0,6,0.0,3,1,0.0,4,1635,1,0,255.0,394,0,96,3,2120.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
64.0,7,84.0,4,3,684.0,5,1220,2,0,632.0,105,54,0,0,2419.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
69.05520046484602,9,179.0,5,3,1004.0,5,1310,1,3,545.0,277,45,7,7,2620.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
62.0,5,0.0,3,1,351.0,4,1355,2,0,0.0,140,0,68,9,1999.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
69.05520046484602,7,0.0,4,1,728.0,5,2295,2,3,590.0,0,40,14,6,3390.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
57.0,4,0.0,3,1,0.0,5,1798,2,0,342.0,0,0,107,57,2873.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,7,0.0,3,1,603.0,5,1620,2,4,578.0,0,62,41,41,3240.0,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
75.0,5,0.0,3,1,288.0,3,1216,1,0,336.0,0,0,52,52,2432.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,5,0.0,4,1,0.0,4,1344,1,0,240.0,200,114,70,56,2240.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45.0,5,0.0,3,1,0.0,3,1159,1,0,288.0,84,0,83,58,1906.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,4,0.0,3,1,1056.0,3,1056,1,0,384.0,0,42,40,40,2112.0,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
80.0,5,0.0,3,1,442.0,3,1216,1,0,336.0,158,0,61,58,2048.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50.0,6,0.0,3,1,0.0,3,1158,1,4,208.0,0,0,79,58,2020.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
74.0,8,148.0,4,3,769.0,5,1538,2,0,484.0,146,40,2,2,3076.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
69.05520046484602,5,150.0,3,1,856.0,3,1143,1,0,308.0,0,0,51,51,2286.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
70.0,4,0.0,3,1,0.0,3,872,1,0,480.0,0,0,36,36,1730.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,0.0,3,1,0.0,3,1406,1,0,0.0,0,144,88,58,1725.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100.0,6,0.0,4,1,0.0,5,1324,2,0,430.0,36,23,5,5,2648.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,5,41.0,3,1,0.0,3,904,1,0,408.0,0,0,42,42,1780.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53.0,7,0.0,4,1,0.0,5,2080,1,4,282.0,0,0,83,5,3356.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37.0,6,169.0,4,2,662.0,5,848,1,4,420.0,140,0,2,2,1696.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
69.05520046484602,4,0.0,3,3,0.0,5,1788,1,3,304.0,120,0,52,20,2892.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,6,541.0,3,1,111.0,4,1344,1,4,525.0,0,118,51,51,2163.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
100.0,5,0.0,3,2,0.0,2,2256,2,0,0.0,0,18,100,60,3096.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
97.0,6,268.0,4,1,831.0,3,2060,2,3,521.0,0,228,19,18,3211.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34.0,6,0.0,4,1,266.0,5,1337,2,0,511.0,144,68,10,9,2742.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
82.0,6,183.0,3,4,312.0,3,1165,1,0,490.0,0,129,42,42,2292.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
96.0,5,97.0,3,3,328.0,5,1320,1,2,564.0,160,68,40,40,2484.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
70.0,7,168.0,4,1,2.0,5,1535,2,0,532.0,0,0,6,6,3052.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
80.0,7,280.0,4,2,0.0,3,2044,2,3,489.0,28,73,28,20,2782.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
52.0,4,0.0,3,1,80.0,5,1136,1,0,336.0,0,365,79,58,1840.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,6,0.0,4,3,1001.0,3,1299,2,1,486.0,84,0,28,28,2300.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
24.0,8,456.0,4,1,0.0,5,1441,2,0,492.0,206,0,8,7,2217.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69.05520046484602,5,0.0,3,1,587.0,3,1630,2,3,649.0,0,64,54,54,2703.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
60.0,7,0.0,3,1,16.0,5,1641,1,4,546.0,0,0,81,16,2369.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
74.0,5,0.0,4,1,791.0,4,1629,2,3,482.0,212,34,13,12,2557.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,6,170.0,4,3,685.0,5,848,1,0,420.0,140,0,6,5,1696.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
69.05520046484602,6,0.0,3,3,538.0,5,816,1,0,432.0,0,0,78,1,1632.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
112.0,5,0.0,4,1,0.0,5,1097,1,0,672.0,392,64,15,14,2194.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
41.0,8,0.0,4,3,1196.0,5,1652,2,0,499.0,96,48,7,7,3146.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72.0,4,0.0,3,1,0.0,3,1768,2,0,0.0,0,0,42,42,3536.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
74.0,4,58.0,0,0,0.0,3,1152,2,0,0.0,0,0,53,53,1152.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
109.0,2,0.0,0,0,0.0,3,810,1,0,280.0,119,24,99,59,810.0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
80.0,7,176.0,4,1,876.0,5,1358,2,4,484.0,192,26,2,1,2708.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
32.0,6,116.0,5,1,897.0,5,1216,2,0,402.0,0,125,8,8,2432.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
75.0,6,327.0,3,1,0.0,4,1638,2,0,384.0,0,21,49,49,2605.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
24.0,7,212.0,4,1,510.0,5,1252,2,0,462.0,0,48,9,8,1852.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70.0,5,0.0,4,3,718.0,3,883,1,2,698.0,100,32,17,16,1711.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62.0,5,0.0,3,1,510.0,3,874,1,0,288.0,33,0,41,41,1738.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
50.0,7,0.0,3,1,0.0,4,1710,2,0,480.0,12,11,89,60,2286.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65.0,8,288.0,4,1,0.0,5,1836,2,4,517.0,0,175,1,0,3672.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
69.0,5,0.0,3,1,895.0,3,1092,1,3,299.0,268,0,49,49,2184.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
35.0,7,0.0,4,1,1106.0,5,1241,1,0,569.0,0,116,1,0,2482.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
80.0,6,360.0,4,1,686.0,3,1334,2,3,630.0,0,16,32,32,2684.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,6,85.0,3,1,594.0,5,1429,1,4,572.0,216,110,47,20,2573.0,False,False,True,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
75.0,8,36.0,4,3,1078.0,5,1566,2,0,750.0,144,168,2,2,3132.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
69.05520046484602,7,283.0,4,1,432.0,5,2288,1,3,520.0,321,72,32,17,3196.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50.0,9,60.0,5,3,1238.0,5,1709,2,3,506.0,97,65,9,8,3407.0,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71.0,8,210.0,4,1,119.0,5,1721,2,0,554.0,168,27,2,2,3442.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
95.0,8,140.0,4,3,872.0,5,1254,2,0,810.0,168,92,1,1,2508.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
63.0,5,0.0,3,1,336.0,4,1350,1,0,627.0,0,0,67,35,1926.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
75.0,7,171.0,4,1,0.0,5,1630,2,3,451.0,74,234,9,8,3260.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
74.0,7,96.0,4,1,0.0,5,1585,2,0,449.0,100,77,1,1,2369.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
90.0,5,56.0,3,2,841.0,3,1336,1,4,375.0,0,0,53,53,2501.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,5,0.0,3,1,612.0,4,1211,1,3,576.0,161,0,44,4,2075.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
80.0,6,253.0,4,1,903.0,5,1353,2,3,478.0,240,141,28,8,2612.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
80.0,7,202.0,3,1,654.0,5,1200,2,3,440.0,0,0,41,41,2374.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
86.0,7,99.0,4,1,1085.0,5,2329,2,5,514.0,192,121,18,18,3804.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70.0,7,113.0,4,3,810.0,5,1536,2,0,532.0,192,74,6,5,3072.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
90.0,6,0.0,3,1,296.0,5,1811,1,4,470.0,0,0,50,2,2884.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
109.0,7,350.0,5,1,0.0,5,2172,2,4,947.0,192,62,1,1,3235.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
65.0,4,0.0,3,1,967.0,4,1073,1,0,720.0,0,444,50,27,2146.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
70.0,6,351.0,3,1,0.0,3,1839,1,3,442.0,0,124,44,44,2595.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
63.0,3,0.0,3,1,0.0,2,1020,1,0,0.0,0,0,88,56,2040.0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
87.0,6,85.0,4,1,860.0,5,1802,2,4,1017.0,450,92,17,17,2748.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72.0,5,51.0,3,3,755.0,3,1009,2,2,576.0,0,0,30,30,2004.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
72.0,8,0.0,4,1,24.0,5,1338,2,0,598.0,0,141,0,0,2676.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30.0,7,0.0,4,1,0.0,5,1392,2,0,540.0,0,102,1,1,2081.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
38.0,8,0.0,4,1,786.0,5,1288,1,4,500.0,120,30,12,12,2548.0,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50.0,6,0.0,3,1,0.0,5,1013,1,0,160.0,0,0,82,58,2005.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
129.0,8,238.0,5,4,1531.0,5,1782,2,4,932.0,99,82,5,4,3564.0,True,False,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
86.0,9,200.0,5,4,1249.0,5,1922,2,4,676.0,178,51,2,1,3844.0,False,True,False,False,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
96.0,10,230.0,5,4,1172.0,5,1718,2,4,786.0,216,48,3,2,3418.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
100.0,10,730.0,5,4,2146.0,5,2492,2,5,949.0,226,235,5,4,4984.0,False,True,False,False,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56.0,4,0.0,2,2,0.0,5,936,1,0,265.0,0,0,58,56,1560.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
75.0,6,0.0,4,1,27.0,5,1218,2,0,676.0,0,102,0,0,2436.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
69.05520046484602,7,0.0,4,2,0.0,5,1820,2,3,816.0,318,32,12,11,2730.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
57.0,7,0.0,4,3,0.0,5,1724,2,0,527.0,120,155,10,9,2604.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,6,632.0,3,1,203.0,5,1336,1,3,488.0,80,0,48,48,2457.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
75.0,5,0.0,3,1,420.0,3,1558,1,0,282.0,289,0,57,57,2468.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
100.0,7,0.0,4,1,222.0,5,1947,2,4,678.0,0,136,6,5,2938.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
43.0,7,145.0,4,3,537.0,5,1657,2,0,483.0,144,74,14,13,2489.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
56.0,7,383.0,4,1,1206.0,3,2064,2,2,550.0,200,0,30,30,4112.0,False,False,True,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
68.0,5,0.0,3,1,1040.0,3,1164,1,0,240.0,0,48,58,58,2328.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
24.0,7,0.0,4,1,0.0,5,836,1,0,308.0,0,30,35,35,1672.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
125.0,1,0.0,0,0,0.0,3,1600,1,0,270.0,0,0,55,55,1600.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
81.0,6,104.0,4,3,816.0,3,816,1,0,0.0,0,32,17,17,1632.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
85.0,9,162.0,5,2,1121.0,5,1766,2,4,478.0,195,130,0,0,3532.0,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
82.0,5,0.0,3,1,284.0,3,2002,2,0,871.0,0,0,58,57,3003.0,False,True,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69.05520046484602,7,312.0,3,1,341.0,5,1954,1,3,431.0,0,119,69,2,2752.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
43.0,7,14.0,4,3,453.0,5,1364,2,4,437.0,100,16,0,0,2584.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
95.0,7,0.0,4,1,700.0,5,1861,2,0,492.0,146,91,4,4,2777.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
75.0,5,0.0,0,0,0.0,3,1734,2,0,539.0,0,0,32,32,1734.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
80.0,4,0.0,2,1,0.0,4,1039,1,0,281.0,0,0,109,6,1444.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60.0,4,0.0,2,1,0.0,3,1510,2,0,720.0,0,0,99,59,2187.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
98.0,8,146.0,5,2,986.0,5,2541,3,4,729.0,120,32,2,2,3690.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
76.0,8,264.0,4,4,516.0,5,1512,2,0,845.0,210,36,5,5,3024.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
65.0,7,0.0,4,1,20.0,5,1434,2,3,527.0,290,39,8,8,2888.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65.0,7,0.0,4,1,410.0,5,1653,2,0,628.0,0,45,6,6,2465.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70.0,6,0.0,2,2,0.0,4,2007,2,0,357.0,0,235,109,59,2924.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44.0,5,44.0,2,4,787.0,3,1037,1,0,431.0,136,47,33,33,2074.0,False,False,True,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
